Rank	Full Journal Title	Total Cites	Journal Impact Factor	Eigenfactor Score
794	JOURNAL OF BASIC MICROBIOLOGY	"2	298"	1.580	0.003490
795	AMERICAN JOURNAL OF HUMAN BIOLOGY	"3	199"	1.575	0.004200
796	JOURNAL OF CARDIOTHORACIC AND VASCULAR ANESTHESIA	"4	179"	1.574	0.006670
796	OPHTHALMIC GENETICS	778	1.574	0.001660
798	NEW GENETICS AND SOCIETY	329	1.571	0.000680
799	TECHNOMETRICS	"7	795"	1.568	0.003230
800	YONSEI MEDICAL JOURNAL	"3	566"	1.564	0.006130
801	ANNALS OF NONINVASIVE ELECTROCARDIOLOGY	"1	265"	1.562	0.002140
802	EUROPEAN JOURNAL OF CONTRACEPTION AND REPRODUCTIVE HEALTH CARE	954	1.558	0.002160
803	THEORY IN BIOSCIENCES	447	1.552	0.001030
804	Scandinavian Actuarial Journal	703	1.550	0.001690
805	Annals of Applied Statistics	"2	520"	1.548	0.010300
806	JOURNAL OF CANCER EDUCATION	"1	626"	1.547	0.003840
807	VIRUS GENES	"2	525"	1.542	0.004070
808	PEDIATRIC CARDIOLOGY	"4	326"	1.540	0.008450
809	Tobacco Induced Diseases	436	1.539	0.001020
809	Tobacco Induced Diseases	436	1.539	0.001020
811	JOURNAL OF INVASIVE CARDIOLOGY	"1	950"	1.537	0.003810
812	JOURNAL OF NEUROGENETICS	603	1.536	0.001370
812	MEDICAL PRINCIPLES AND PRACTICE	"1	595"	1.536	0.002430
812	THORACIC AND CARDIOVASCULAR SURGEON	"1	731"	1.536	0.002680
815	JOURNAL OF HEALTH POPULATION AND NUTRITION	"1	771"	1.532	0.002290
816	ANNALS OF HUMAN BIOLOGY	"2	066"	1.531	0.002610
816	ANNALS OF HUMAN BIOLOGY	"2	066"	1.531	0.002610
816	METHODS OF INFORMATION IN MEDICINE	"1	462"	1.531	0.002090
819	JOURNAL OF COMMUNITY HEALTH	"2	573"	1.530	0.006910
820	ANNALS OF HUMAN GENETICS	"2	031"	1.529	0.001920
821	JOURNAL OF BIOSCIENCES	"2	472"	1.528	0.002660
822	RADIATION AND ENVIRONMENTAL BIOPHYSICS	"1	362"	1.527	0.001740
823	BIOLOGICAL BULLETIN	"4	877"	1.526	0.001900
824	BIOMETRICS	"20	622"	1.524	0.013430
825	JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY	"1	569"	1.522	0.004360
826	Journal of Primary Prevention	"1	116"	1.521	0.001750
826	Perspectives in Public Health	527	1.521	0.001290
828	LAW PROBABILITY & RISK	216	1.516	0.000620
829	AEROBIOLOGIA	"1	159"	1.515	0.001180
829	GENE EXPRESSION PATTERNS	"1	503"	1.515	0.001320
831	Iranian Journal of Basic Medical Sciences	"1	476"	1.514	0.003050
832	PHLEBOLOGY	"1	245"	1.513	0.002050
833	AMERICAN JOURNAL OF MANAGED CARE	"4	169"	1.512	0.010440
833	OXFORD BULLETIN OF ECONOMICS AND STATISTICS	"2	992"	1.512	0.004020
835	INDIAN JOURNAL OF MEDICAL RESEARCH	"5	636"	1.508	0.006100
836	BIOSTATISTICS	"3	600"	1.504	0.006800
837	JOURNAL OF CHEMOMETRICS	"3	171"	1.500	0.001790
837	MATHEMATICAL BIOSCIENCES	"5	096"	1.500	0.004960
839	SCANDINAVIAN JOURNAL OF CLINICAL & LABORATORY INVESTIGATION	"3	413"	1.498	0.003220
840	CLINICAL MEDICINE	"1	632"	1.497	0.003320
841	GENETICS AND MOLECULAR BIOLOGY	"2	198"	1.493	0.002730
842	BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH	"4	846"	1.492	0.003930
843	CANADIAN JOURNAL OF PUBLIC HEALTH-REVUE CANADIENNE DE SANTE PUBLIQUE	"2	797"	1.488	0.004030
844	BULLETIN OF MATHEMATICAL BIOLOGY	"3	736"	1.484	0.004640
845	JOURNAL OF EVALUATION IN CLINICAL PRACTICE	"3	416"	1.483	0.005810
846	OCCUPATIONAL MEDICINE-OXFORD	"3	187"	1.482	0.003150
847	Canadian Journal of Emergency Medicine	"1	009"	1.481	0.001660
848	HEALTH EDUCATION RESEARCH	"4	324"	1.479	0.003850
849	STUDIES IN FAMILY PLANNING	"1	725"	1.478	0.002540
850	Netherlands Heart Journal	"1	036"	1.476	0.001830
851	INDIAN JOURNAL OF EXPERIMENTAL BIOLOGY	"3	355"	1.475	0.001740
852	LETTERS IN APPLIED MICROBIOLOGY	"7	532"	1.471	0.004750
853	ORIGINS OF LIFE AND EVOLUTION OF BIOSPHERES	"1	610"	1.464	0.001380
854	JOURNAL OF MOLECULAR MICROBIOLOGY AND BIOTECHNOLOGY	"1	565"	1.462	0.001420
854	JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL HYGIENE	"1	726"	1.462	0.002460
856	Sexual Medicine	172	1.457	0.000660
857	Cardiovascular Engineering and Technology	397	1.451	0.001110
858	SCANDINAVIAN CARDIOVASCULAR JOURNAL	774	1.449	0.001510
859	Postepy w Kardiologii Interwencyjnej	245	1.443	0.000580
860	PACE-PACING AND CLINICAL ELECTROPHYSIOLOGY	"5	299"	1.441	0.007910
860	PUBLIC HEALTH	"4	017"	1.441	0.007900
860	PUBLIC HEALTH	"4	017"	1.441	0.007900
863	FLUORIDE	"1	027"	1.438	0.000410
864	JOURNAL OF PUBLIC HEALTH DENTISTRY	"1	454"	1.436	0.001580
865	INTERNATIONAL JOURNAL OF ENVIRONMENTAL HEALTH RESEARCH	"1	069"	1.433	0.001310
866	Bosnian Journal of Basic Medical Sciences	476	1.432	0.000780
867	Cellular Reprogramming	631	1.430	0.001370
868	EMERGENCY MEDICINE CLINICS OF NORTH AMERICA	"1	059"	1.429	0.001120
868	Health and Human Rights	369	1.429	0.001150
868	Medicina-Lithuania	890	1.429	0.001230
868	STATISTICAL MODELLING	549	1.429	0.001840
872	TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE	"2	847"	1.423	0.003080
873	CROATIAN MEDICAL JOURNAL	"1	575"	1.422	0.002050
874	JOURNAL OF ELECTROCARDIOLOGY	"2	641"	1.421	0.003480
874	Korean Circulation Journal	906	1.421	0.002060
874	REPRODUCTIVE HEALTH MATTERS	"1	230"	1.421	0.001670
877	CARDIOLOGY CLINICS	973	1.420	0.001950
878	HEALTH	918	1.413	0.001270
879	COMPUTATIONAL BIOLOGY AND CHEMISTRY	"1	076"	1.412	0.001870
879	New Microbiologica	"1	033"	1.412	0.001500
881	European Journal of General Practice	541	1.410	0.001180
881	Experimental and Therapeutic Medicine	"5	563"	1.410	0.013590
883	ANNALS OF MICROBIOLOGY	"2	273"	1.407	0.003980
884	JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS	"1	396"	1.397	0.002300
885	Annals of Thoracic Medicine	603	1.395	0.001090
886	Health Information Management Journal	269	1.393	0.000230
887	Journal of Research in Medical Sciences	"2	127"	1.391	0.004820
888	HERD-Health Environments Research & Design Journal	576	1.387	0.000490
889	Archives of Environmental & Occupational Health	"1	958"	1.386	0.000890
890	Environmental Health and Preventive Medicine	"1	015"	1.376	0.001640
890	Environmental Health and Preventive Medicine	"1	015"	1.376	0.001640
892	JOURNAL OF PUBLIC HEALTH POLICY	957	1.375	0.001800
892	JOURNAL OF PUBLIC HEALTH POLICY	957	1.375	0.001800
894	CURRENT MICROBIOLOGY	"5	774"	1.373	0.005440
895	R Journal	670	1.371	0.003110
896	JOURNAL OF PUBLIC HEALTH MANAGEMENT AND PRACTICE	"1	475"	1.369	0.004090
897	Extremes	519	1.368	0.001570
898	CLINICAL AND EXPERIMENTAL HYPERTENSION	"1	605"	1.367	0.001920
898	International Journal of Occupational Medicine and Environmental Health	"1	217"	1.367	0.001970
900	GENETICA	"3	125"	1.366	0.001540
901	FAMILY & COMMUNITY HEALTH	769	1.365	0.000860
902	Journal of Biological Research-Thessaloniki	231	1.364	0.000440
903	ANNALS OF VASCULAR SURGERY	"4	402"	1.363	0.008750
904	ELECTROMAGNETIC BIOLOGY AND MEDICINE	633	1.360	0.000910
904	Revista de Investigacion Clinica-Clinical and Translational Investigation	519	1.360	0.000740
906	JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE	"6	233"	1.355	0.007860
907	Emergency Medicine Australasia	"1	482"	1.353	0.003030
908	JOURNAL OF WATER AND HEALTH	"1	653"	1.352	0.002020
909	SORT-Statistics and Operations Research Transactions	175	1.344	0.000450
910	Cardiology Journal	"1	003"	1.339	0.002080
911	BERNOULLI	"1	918"	1.337	0.011140
912	MICROBIOLOGY AND IMMUNOLOGY	"2	816"	1.335	0.002890
913	INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE	"2	137"	1.333	0.003000
914	JOURNAL OF AMERICAN COLLEGE HEALTH	"2	967"	1.326	0.002840
915	Journal of Agromedicine	611	1.322	0.000950
916	ENVIRONMETRICS	"1	644"	1.321	0.003150
917	Comparative Cytogenetics	350	1.319	0.000700
918	Arquivos Brasileiros de Cardiologia	"2	541"	1.318	0.002780
919	COMPTES RENDUS BIOLOGIES	"2	206"	1.313	0.002080
920	FOLIA MICROBIOLOGICA	"1	792"	1.311	0.001720
921	INDIAN JOURNAL OF MICROBIOLOGY	"1	076"	1.310	0.001400
922	WOMEN & HEALTH	"1	527"	1.307	0.002110
923	Journal of Vascular Access	948	1.306	0.001780
924	Seminars in Vascular Surgery	715	1.291	0.001050
925	AMERICAN JOURNAL OF EMERGENCY MEDICINE	"7	613"	1.290	0.014780
926	Epidemiologia & Prevenzione	609	1.289	0.001160
926	Epidemiologia & Prevenzione	609	1.289	0.001160
928	KAOHSIUNG JOURNAL OF MEDICAL SCIENCES	"1	342"	1.288	0.001890
929	JOURNAL OF OCCUPATIONAL HEALTH	"2	836"	1.285	0.001760
930	BIOMEDICAL RESEARCH-TOKYO	729	1.284	0.000960
930	Journal of Immigrant and Minority Health	"2	171"	1.284	0.006360
930	REVIEWS ON ENVIRONMENTAL HEALTH	916	1.284	0.001030
933	JOURNAL OF RADIOLOGICAL PROTECTION	984	1.274	0.002030
933	Traffic Injury Prevention	"1	904"	1.274	0.004860
933	Traffic Injury Prevention	"1	904"	1.274	0.004860
936	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART B-PESTICIDES FOOD CONTAMINANTS AND AGRICULTURAL WASTES	"2	111"	1.273	0.002010
937	Anatolian Journal of Cardiology	963	1.271	0.001530
937	Canadian Journal of Infectious Diseases & Medical Microbiology	867	1.271	0.001530
939	INSURANCE MATHEMATICS & ECONOMICS	"3	433"	1.265	0.006480
940	Advances in Clinical and Experimental Medicine	944	1.262	0.002450
941	THEORETICAL POPULATION BIOLOGY	"3	720"	1.259	0.002890
942	HYPERTENSION IN PREGNANCY	"1	108"	1.257	0.001620
943	Sexual & Reproductive Healthcare	392	1.255	0.001110
943	TOXICOLOGY AND INDUSTRIAL HEALTH	"2	132"	1.255	0.002420
945	Archives of Iranian Medicine	"1	784"	1.254	0.002980
946	Sexual Health	"1	046"	1.246	0.002680
946	Sexual Health	"1	046"	1.246	0.002680
948	Clinics	"3	153"	1.245	0.005110
949	BIRTH DEFECTS RESEARCH PART B-DEVELOPMENTAL AND REPRODUCTIVE TOXICOLOGY	847	1.244	0.000720
950	CANADIAN JOURNAL OF MICROBIOLOGY	"6	077"	1.243	0.002700
951	Quality Engineering	862	1.238	0.001090
952	Jundishapur Journal of Microbiology	"1	088"	1.233	0.002230
953	Journal of Arthropod-Borne Diseases	244	1.231	0.000700
954	HONG KONG MEDICAL JOURNAL	"1	407"	1.226	0.001770
955	Geospatial Health	531	1.225	0.001510
956	Disaster Medicine and Public Health Preparedness	843	1.220	0.002020
956	Disaster Medicine and Public Health Preparedness	843	1.220	0.002020
958	Econometric Reviews	"1	313"	1.218	0.004250
959	BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY	"1	718"	1.214	0.003630
960	Kardiologia Polska	"1	316"	1.213	0.002170
961	Vasa-European Journal of Vascular Medicine	756	1.210	0.001180
962	HEALTH RISK & SOCIETY	897	1.207	0.001110
962	JOURNAL OF EMERGENCY MEDICINE	"5	248"	1.207	0.010430
964	Diving and Hyperbaric Medicine	307	1.197	0.000470
964	ECHOCARDIOGRAPHY-A JOURNAL OF CARDIOVASCULAR ULTRASOUND AND ALLIED TECHNIQUES	"2	975"	1.197	0.006370
964	JOURNAL OF THE RENIN-ANGIOTENSIN-ALDOSTERONE SYSTEM	931	1.197	0.001520
967	INTERNATIONAL JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH	992	1.195	0.001280
967	INTERNATIONAL JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH	992	1.195	0.001280
967	JOURNAL OF CARDIOVASCULAR SURGERY	"1	871"	1.195	0.002730
970	BLOOD PRESSURE MONITORING	"1	304"	1.194	0.001520
971	JOURNAL OF COMPUTATIONAL BIOLOGY	"3	389"	1.191	0.007670
972	REVISTA CLINICA ESPANOLA	612	1.184	0.000560
973	TEST	760	1.183	0.003010
974	COMPUTATIONAL STATISTICS & DATA ANALYSIS	"7	972"	1.181	0.017850
974	Genetic Testing and Molecular Biomarkers	"1	289"	1.181	0.003060
976	Global Health Promotion	371	1.179	0.000720
976	JOURNAL OF CARDIAC SURGERY	"1	949"	1.179	0.003590
978	REVUE DE MEDECINE INTERNE	"1	299"	1.169	0.001710
979	MEDICINA CLINICA	"2	512"	1.168	0.002100
980	Molecular Cytogenetics	726	1.167	0.002600
981	PUBLIC HEALTH NURSING	"1	268"	1.163	0.001390
981	PUBLIC HEALTH NURSING	"1	268"	1.163	0.001390
983	WILDERNESS & ENVIRONMENTAL MEDICINE	"1	082"	1.161	0.001400
984	COMMUNITY MENTAL HEALTH JOURNAL	"2	267"	1.159	0.003160
985	ANNALI DELL ISTITUTO SUPERIORE DI SANITA	912	1.158	0.001300
985	INDOOR AND BUILT ENVIRONMENT	"1	289"	1.158	0.001650
987	INTERNATIONAL ANGIOLOGY	"1	176"	1.156	0.001570
987	NETHERLANDS JOURNAL OF MEDICINE	"1	570"	1.156	0.002410
989	Health Security	115	1.154	0.000590
990	Econometrics Journal	844	1.152	0.002410
991	Atencion Primaria	971	1.148	0.000820
992	PERFUSION-UK	"1	120"	1.147	0.001810
993	Artery Research	222	1.143	0.000550
993	Cardiology Research and Practice	754	1.143	0.001890
995	Danish Medical Journal	"1	117"	1.140	0.004790
995	FAMILY MEDICINE	"2	693"	1.140	0.002360
997	Applied Clinical Informatics	573	1.138	0.001780
998	Informatics for Health & Social Care	246	1.137	0.000430
999	Cardiovascular Journal of Africa	799	1.128	0.002260
1000	Health Promotion Journal of Australia	656	1.125	0.000990
1001	Malawi Medical Journal	410	1.123	0.001080
1002	MEDICAL HYPOTHESES	"6	613"	1.120	0.006740
1003	Arhiv za Higijenu Rada i Toksikologiju-Archives of Industrial Hygiene and Toxicology	640	1.117	0.000850
1003	Journal of Cardiothoracic Surgery	"1	722"	1.117	0.004730
1005	ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE	"1	825"	1.116	0.003020
1005	IN VIVO	"2	574"	1.116	0.002240
1007	INDUSTRIAL HEALTH	"1	764"	1.115	0.001860
1008	BIOMETRICAL JOURNAL	"2	596"	1.114	0.004140
1009	ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES	"1	093"	1.113	0.006300
1010	ACTA MICROBIOLOGICA ET IMMUNOLOGICA HUNGARICA	357	1.107	0.000390
1011	Rural and Remote Health	"1	358"	1.096	0.002440
1011	Rural and Remote Health	"1	358"	1.096	0.002440
1013	Journal of Postgraduate Medicine	"1	324"	1.095	0.001050
1014	International Journal of Qualitative Studies on Health and Well-Being	704	1.094	0.001360
1015	Vascular	787	1.089	0.001590
1016	Biomedical Engineering-Biomedizinische Technik	897	1.088	0.001540
1017	BIOMEDICAL PAPERS-OLOMOUC	"1	017"	1.087	0.001560
1017	MICROSCOPY RESEARCH AND TECHNIQUE	"4	664"	1.087	0.003390
1019	Public Health Ethics	283	1.083	0.000610
1019	Public Health Ethics	283	1.083	0.000610
1021	SINGAPORE MEDICAL JOURNAL	"2	793"	1.081	0.002840
1022	Families Systems & Health	792	1.077	0.001230
1022	Families Systems & Health	792	1.077	0.001230
1024	JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS	940	1.072	0.001430
1024	QUALITY & QUANTITY	"2	671"	1.072	0.003570
1026	ECONOMETRIC THEORY	"2	342"	1.069	0.006260
1027	PEDIATRIC EMERGENCY CARE	"3	637"	1.066	0.006540
1028	Sao Paulo Medical Journal	951	1.063	0.001180
1029	APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY	732	1.062	0.001800
1030	JOURNAL OF RELIGION & HEALTH	"1	501"	1.061	0.002470
1031	Disaster Prevention and Management	889	1.060	0.000660
1032	Genetics Research	"2	078"	1.059	0.000760
1033	CIN-COMPUTERS INFORMATICS NURSING	731	1.056	0.001090
1034	International Journal of Circumpolar Health	940	1.055	0.001710
1034	International Journal of Circumpolar Health	940	1.055	0.001710
1034	SAUDI MEDICAL JOURNAL	"2	876"	1.055	0.002560
1037	ETHNICITY & DISEASE	"2	002"	1.053	0.001860
1037	Iranian Journal of Public Health	"1	701"	1.053	0.002920
1037	Iranian Journal of Public Health	"1	701"	1.053	0.002920
1040	STOCHASTIC PROCESSES AND THEIR APPLICATIONS	"4	719"	1.051	0.014870
1041	IRISH JOURNAL OF MEDICAL SCIENCE	"1	296"	1.045	0.002380
1042	FOLIA BIOLOGICA	538	1.044	0.000620
1043	SALUD PUBLICA DE MEXICO	"1	787"	1.039	0.002200
1044	ACTA PROTOZOOLOGICA	648	1.038	0.000610
1045	Arts & Health	173	1.026	0.000250
1045	Spatial Statistics	386	1.026	0.002320
1047	STATISTICAL PAPERS	"1	052"	1.024	0.002260
1048	JOURNAL OF INTERNATIONAL MEDICAL RESEARCH	"3	213"	1.023	0.003980
1049	Nagoya Journal of Medical Science	382	1.016	0.000760
1050	International Journal of Sexual Health	327	1.014	0.000770
1051	Asia-Pacific Journal of Public Health	"1	284"	1.013	0.002830
1051	Asia-Pacific Journal of Public Health	"1	284"	1.013	0.002830
1053	JOURNAL OF MULTIVARIATE ANALYSIS	"4	233"	1.009	0.012980
1054	HEALTH EDUCATION JOURNAL	730	1.008	0.001220
1055	WIENER KLINISCHE WOCHENSCHRIFT	"1	966"	1.003	0.002270
1056	International Journal of Immunogenetics	690	1.000	0.001180
1056	LIFETIME DATA ANALYSIS	883	1.000	0.001670
1058	GESUNDHEITSWESEN	"1	165"	0.993	0.001600
1058	HEALTH PHYSICS	"3	981"	0.993	0.003220
1060	CARDIOLOGY IN THE YOUNG	"2	195"	0.978	0.004350
1061	INTERNATIONAL JOURNAL OF HEALTH PLANNING AND MANAGEMENT	701	0.977	0.001160
1062	Cadernos de Saude Publica	"5	157"	0.971	0.005210
1062	Cadernos de Saude Publica	"5	157"	0.971	0.005210
1062	Prehospital and Disaster Medicine	"1	587"	0.971	0.002030
1065	International Journal of Injury Control and Safety Promotion	506	0.955	0.000940
1066	JOURNAL OF THE HISTORY OF BIOLOGY	585	0.953	0.000720
1067	METRIKA	926	0.948	0.001840
1068	PHARMACEUTICAL STATISTICS	967	0.945	0.002980
1069	Annals of Thoracic and Cardiovascular Surgery	"1	040"	0.940	0.001450
1070	HERZ	987	0.936	0.001600
1071	Australian Journal of Primary Health	764	0.935	0.001270
1071	Australian Journal of Primary Health	764	0.935	0.001270
1073	Statistical Methods and Applications	338	0.932	0.000960
1074	Acta Cardiologica Sinica	368	0.927	0.000690
1075	Mitochondrial DNA	964	0.922	0.003010
1076	PRESSE MEDICALE	"2	058"	0.920	0.002990
1077	ACTA CLINICA BELGICA	796	0.916	0.001320
1078	GENES & GENETIC SYSTEMS	742	0.913	0.000920
1079	MEDICAL PROBLEMS OF PERFORMING ARTISTS	571	0.910	0.000360
1080	Astin Bulletin	944	0.906	0.001110
1081	WORK-A Journal of Prevention Assessment & Rehabilitation	"2	554"	0.902	0.004380
1082	Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz	"2	069"	0.901	0.003790
1082	ELECTRONIC JOURNAL OF PROBABILITY	"1	312"	0.901	0.009730
1084	MEDICC Review	293	0.900	0.000820
1084	MEDICC Review	293	0.900	0.000820
1086	SCANDINAVIAN JOURNAL OF STATISTICS	"3	195"	0.898	0.005600
1087	DM DISEASE-A-MONTH	606	0.891	0.000650
1088	JOURNAL OF ETHNOBIOLOGY	457	0.890	0.000420
1089	Aerospace Medicine and Human Performance	249	0.889	0.000570
1090	Balkan Medical Journal	371	0.887	0.000930
1091	STATISTICA SINICA	"2	910"	0.886	0.009110
1092	METHODOLOGY AND COMPUTING IN APPLIED PROBABILITY	543	0.885	0.002290
1093	Anthropology & Medicine	377	0.884	0.000760
1094	JOURNAL OF THEORETICAL PROBABILITY	873	0.883	0.004090
1094	Journal of the Royal Army Medical Corps	695	0.883	0.000740
1096	JOURNAL OF PALLIATIVE CARE	864	0.882	0.000710
1096	Therapeutic Innovation & Regulatory Science	310	0.882	0.001580
1098	REVISTA ARGENTINA DE MICROBIOLOGIA	459	0.879	0.000650
1099	ACTA CARDIOLOGICA	924	0.876	0.001600
1100	Vascular and Endovascular Surgery	"1	119"	0.872	0.002170
1101	JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION	"2	418"	0.869	0.005260
1102	Statistical Analysis and Data Mining	336	0.865	0.001470
1103	JOURNAL OF HEALTH CARE FOR THE POOR AND UNDERSERVED	"2	219"	0.860	0.005170
1104	Australian Journal of Rural Health	973	0.858	0.001230
1104	Australian Journal of Rural Health	973	0.858	0.001230
1106	MICROBIOLOGY	"1	613"	0.855	0.001290
1107	SOUTHERN MEDICAL JOURNAL	"4	120"	0.854	0.002460
1108	Health Care for Women International	"1	414"	0.850	0.001690
1108	JOURNAL OF ENVIRONMENTAL HEALTH	794	0.850	0.001240
1110	African Health Sciences	"1	628"	0.842	0.002540
1111	International Journal of Biostatistics	468	0.840	0.001580
1112	International Journal of Clinical and Experimental Medicine	"6	686"	0.833	0.018140
1113	Clinical and Investigative Medicine	"1	052"	0.832	0.001090
1114	JOURNAL OF APPLIED PROBABILITY	"3	190"	0.830	0.004730
1115	ENVIRONMENTAL AND ECOLOGICAL STATISTICS	818	0.829	0.001170
1116	COMPUTATIONAL STATISTICS	958	0.828	0.003370
1117	Revista Portuguesa de Cardiologia	824	0.827	0.000990
1118	JOURNAL OF TIME SERIES ANALYSIS	"1	560"	0.826	0.003930
1118	Statistics in Biopharmaceutical Research	199	0.826	0.001370
1120	RADIATION PROTECTION DOSIMETRY	"5	823"	0.822	0.006310
1121	ANNALS ACADEMY OF MEDICINE SINGAPORE	"2	351"	0.819	0.001160
1121	Brazilian Journal of Probability and Statistics	229	0.819	0.000920
1123	INTERNAL MEDICINE	"5	780"	0.817	0.008560
1123	ISRAEL MEDICAL ASSOCIATION JOURNAL	"2	335"	0.817	0.002940
1123	SOUTHEAST ASIAN JOURNAL OF TROPICAL MEDICINE AND PUBLIC HEALTH	"2	818"	0.817	0.001990
1126	Electronic Journal of Statistics	"1	266"	0.814	0.010460
1126	JOURNAL OF STATISTICAL PLANNING AND INFERENCE	"4	704"	0.814	0.008690
1128	Statistical Applications in Genetics and Molecular Biology	"1	196"	0.812	0.001730
1129	AJAR-African Journal of AIDS Research	444	0.810	0.000930
1129	AJAR-African Journal of AIDS Research	444	0.810	0.000930
1131	BRAZILIAN JOURNAL OF CARDIOVASCULAR SURGERY	626	0.805	0.000840
1132	PROBABILITY IN THE ENGINEERING AND INFORMATIONAL SCIENCES	585	0.803	0.001030
1133	JOURNAL OF COMMUNITY PSYCHOLOGY	"2	728"	0.801	0.001750
1134	Central European Journal of Public Health	577	0.800	0.000880
1134	Central European Journal of Public Health	577	0.800	0.000880
1136	INTERNATIONAL MICROBIOLOGY	"1	267"	0.796	0.000690
1137	Survey Methodology	776	0.795	0.001030
1138	Medizinische Klinik-Intensivmedizin und Notfallmedizin	269	0.791	0.000450
1139	Australian Family Physician	"1	657"	0.790	0.002300
1139	CRYOLETTERS	992	0.790	0.000740
1141	JOURNAL OF GENERAL AND APPLIED MICROBIOLOGY	"1	501"	0.789	0.000910
1142	Iranian Red Crescent Medical Journal	"1	622"	0.786	0.003570
1142	NATIONAL MEDICAL JOURNAL OF INDIA	692	0.786	0.000880
1144	BRAZILIAN JOURNAL OF BIOLOGY	"2	303"	0.784	0.002390
1144	Polish Journal of Microbiology	619	0.784	0.000830
1144	REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH	"2	010"	0.784	0.002680
1144	Random Matrices-Theory and Applications	139	0.784	0.002240
1148	Postepy Higieny I Medycyny Doswiadczalnej	"1	035"	0.783	0.001460
1149	MILITARY MEDICINE	"4	153"	0.782	0.006240
1150	Progress in Community Health Partnerships-Research Education and Action	466	0.779	0.000880
1151	Colombia Medica	307	0.767	0.000540
1152	Open Life Sciences	111	0.764	0.000270
1153	Ciencia & Saude Coletiva	"3	459"	0.757	0.003600
1154	Acta Medica Mediterranea	749	0.751	0.000460
1155	OPEN SYSTEMS & INFORMATION DYNAMICS	309	0.750	0.000860
1156	Conservation Genetics Resources	"1	625"	0.742	0.005670
1157	Medicina del Lavoro	398	0.741	0.000370
1158	Revista da Associacao Medica Brasileira	"1	181"	0.736	0.001530
1159	WHO Technical Report Series	"3	420"	0.735	0.001050
1160	Journal of the Korean Statistical Society	310	0.734	0.001420
1161	ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS	"1	752"	0.733	0.003140
1162	JOURNAL OF THE PAKISTAN MEDICAL ASSOCIATION	"2	832"	0.723	0.003310
1163	Pakistan Journal of Medical Sciences	"1	602"	0.719	0.003100
1164	EASTERN MEDITERRANEAN HEALTH JOURNAL	"1	971"	0.717	0.002070
1164	Nigerian Journal of Clinical Practice	866	0.717	0.001550
1166	REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE	796	0.716	0.001100
1167	TEXAS HEART INSTITUTE JOURNAL	"1	826"	0.715	0.002000
1168	ADVANCES IN APPLIED PROBABILITY	"2	046"	0.711	0.003600
1169	APPLIED BIOCHEMISTRY AND MICROBIOLOGY	"1	316"	0.707	0.001140
1170	COMBINATORICS PROBABILITY & COMPUTING	922	0.705	0.003700
1171	International Journal of Osteopathic Medicine	233	0.704	0.000090
1172	BIOLOGICAL RHYTHM RESEARCH	639	0.699	0.000790
1172	JOURNAL OF APPLIED STATISTICS	"2	352"	0.699	0.003790
1174	BIOLOGIA	"1	977"	0.696	0.002200
1175	Journal of Correctional Health Care	288	0.692	0.000510
1176	INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS	919	0.689	0.001270
1177	M S-MEDECINE SCIENCES	742	0.685	0.000730
1178	Genes & Genomics	476	0.680	0.000970
1179	Bratislava Medical Journal-Bratislavske Lekarske Listy	967	0.678	0.001110
1180	BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY	"2	214"	0.676	0.001670
1181	JOURNAL OF GENETICS	"1	538"	0.672	0.002070
1182	UNFALLCHIRURG	"1	508"	0.671	0.001030
1183	Journal of Emergency Nursing	"1	192"	0.662	0.001380
1183	Journal of Official Statistics	951	0.662	0.001900
1183	Quality Technology and Quantitative Management	266	0.662	0.000610
1186	TURKISH JOURNAL OF BIOLOGY	"1	123"	0.651	0.001270
1187	JOURNAL OF BIOLOGICAL SYSTEMS	404	0.649	0.000450
1188	Archives of Biological Sciences	756	0.648	0.001220
1188	International Journal of Occupational Safety and Ergonomics	759	0.648	0.000810
